Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Alternative Organism Name],Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Compound Name,Compound PubChem CID,Compound PubChem URL,Alternative Compound PubChem CID,Alternative Compound PubChem URL,Compound ChEMBL ID,Alternative Compound ChEMBL ID,Broad Identifier,Compound InChIKey,Alternative Compound InChIKey,Compound SMILES,Alternative Compound SMILES,Control Type,Channels,Nuclei Count,Percentage Effect,Percentage Viability
ESP0029846.zarr,D24,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,negative control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,500,-3.26,103.59
ESP0029846.zarr,E1,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Sitaxsentan (sodium),60060286,https://pubchem.ncbi.nlm.nih.gov/compound/60060286,,,,,"BRD-K63806092-236-04-2, BRD-K63806092-236-05-9, BRD-K63806092-236-02-6, BRD-K63806092-236-03-4, BRD-K63806092-236-06-9",HWVZSPDURCHCAX-UHFFFAOYSA-N,,O=S([N-]C1=C(C(C)=NO1)Cl)(C2=C(SC=C2)C(CC3=C(C=C4OCOC4=C3)C)=O)=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,512,-1.86,106.07
ESP0029846.zarr,E2,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,HJC-0350,22200891,https://pubchem.ncbi.nlm.nih.gov/compound/22200891,,,CHEMBL2313646,,"BRD-K34411045-001-01-9, BRD-K34411045-001-02-9",AFZWZVLPIMHLSE-UHFFFAOYSA-N,,CC1=CC(C)=C(S(N2C(C)=CC(C)=C2)(=O)=O)C(C)=C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,489,-10.51,101.31
ESP0029846.zarr,E3,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,clobenpropit,2790,https://pubchem.ncbi.nlm.nih.gov/compound/2790,,,CHEMBL14690,,"BRD-K71430621-303-02-3, BRD-K71430621-303-04-9",UCAIEVHKDLMIFL-UHFFFAOYSA-N,,Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,529,17.52,109.59
ESP0029846.zarr,E4,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,A-887826,46919335,https://pubchem.ncbi.nlm.nih.gov/compound/46919335,,,CHEMBL4303253,,"BRD-K20239555-001-01-2, BRD-K20239555-001-02-9",JPJGFWKHSMUKFO-UHFFFAOYSA-N,,ClC1=C(OCCCC)C=CC(C2=CN=CC(C(NCC3=CC=CN=C3N4CCOCC4)=O)=C2)=C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,533,3.79,110.42
ESP0029846.zarr,E5,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,L-693403,4687238,https://pubchem.ncbi.nlm.nih.gov/compound/4687238,,,CHEMBL292477,CHEMBL1788383,"BRD-K83322645-050-01-9, BRD-K83322645-050-02-9",GSXJSGMDWKPVBY-UHFFFAOYSA-N,,C(N1CCC2(CCc3ccccc23)CC1)c1ccccc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,527,2.5,109.18
ESP0029846.zarr,E6,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,MG-624,5824382,https://pubchem.ncbi.nlm.nih.gov/compound/5824382,,,CHEMBL191491,,"BRD-K03128577-005-06-2, BRD-K03128577-005-07-0, BRD-K03128577-005-08-9",YIMFXBPXUPTIEJ-OUKQBFOZSA-N,,CC[N+](CC)(CC)CCOC1=CC=C(\C=C\C2=CC=CC=C2)C=C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,544,1.51,112.7
ESP0029846.zarr,E7,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,2-chloroadenosine,8974,https://pubchem.ncbi.nlm.nih.gov/compound/8974,,,CHEMBL285819,,"BRD-K79511609-001-20-0, BRD-K79511609-001-21-9",BIXYYZIIJIXVFW-UUOKFMHZSA-N,,O[C@@H]1[C@@H](CO)O[C@@H](N3C2=NC(Cl)=NC(N)=C2N=C3)[C@@H]1O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,509,1.94,105.45
ESP0029846.zarr,E8,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,dexmedetomidine,5311068,https://pubchem.ncbi.nlm.nih.gov/compound/5311068,,,CHEMBL778,,"BRD-K18423410-003-02-5, BRD-K18423410-001-02-9, BRD-K18423410-003-03-3, BRD-K18423410-003-04-9",CUHVIMMYOGQXCV-NSHDSACASA-N,,C[C@H](C2=CN=CN2)C1=C(C)C(C)=CC=C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,521,2.46,107.94
ESP0029846.zarr,E9,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,N-alpha-Methylhistamine-dihydrochloride,912,https://pubchem.ncbi.nlm.nih.gov/compound/912,,,CHEMBL268490,,BRD-K64422603-300-02-7,PHSPJQZRQAJPPF-UHFFFAOYSA-N,,CNCCc1cnc[nH]1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,486,-7.65,100.69
ESP0029846.zarr,E10,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,I-BZA,129424,https://pubchem.ncbi.nlm.nih.gov/compound/129424,,,CHEMBL13564,,"BRD-K14762862-001-01-9, BRD-K14762862-001-02-9",HRVWCNMOEFNEON-UHFFFAOYSA-N,,CCN(CC)CCNC(=O)C=1C=CC(I)=CC1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,513,2.74,106.28
ESP0029846.zarr,E11,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,SDZ-SER-082,9859407,https://pubchem.ncbi.nlm.nih.gov/compound/9859407,,,CHEMBL316069,,"BRD-K31339597-051-02-0, BRD-K31339597-051-03-9",YASBOGFWAMXINH-TZMCWYRMSA-N,,[H][C@@]23[C@@](CCN(C3)C)([H])CN(CC4)C1=C4C=CC=C12,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,572,5.83,118.5
ESP0029846.zarr,E12,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Xamoterol fumarate,155774,https://pubchem.ncbi.nlm.nih.gov/compound/155774,,,CHEMBL75753,,"BRD-A59337442-051-05-3, BRD-A59337442-051-07-9, BRD-A59337442-051-06-1",DXPOSRCHIDYWHW-UHFFFAOYSA-N,,OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,524,-4.42,108.56
ESP0029846.zarr,E13,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,BTS-54505,134772,https://pubchem.ncbi.nlm.nih.gov/compound/134772,,,CHEMBL1625728,,"BRD-A68304895-003-02-2, BRD-A68304895-003-03-0, BRD-A68304895-003-04-9",WQSACWZKKZPCHN-UHFFFAOYSA-N,,CC(C)CC(N)C1(c2ccc(Cl)cc2)CCC1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,511,9.43,105.87
ESP0029846.zarr,E14,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,spautin-1,51037431,https://pubchem.ncbi.nlm.nih.gov/compound/51037431,,,CHEMBL2391504,,"BRD-K84964099-001-02-9, BRD-K84964099-001-03-9",AWIVHRPYFSSVOG-UHFFFAOYSA-N,,Fc1ccc(CNc2ncnc3ccc(F)cc23)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,471,2.6,97.58
ESP0029846.zarr,E15,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,tizanidine,5487,https://pubchem.ncbi.nlm.nih.gov/compound/5487,,,CHEMBL1079,,"BRD-K06335600-003-20-7, BRD-K06335600-003-19-9, BRD-K06335600-003-22-3",XFYDIVBRZNQMJC-UHFFFAOYSA-N,,ClC2=C(NC3=NCCN3)C1=NSN=C1C=C2,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,551,0.86,114.15
ESP0029846.zarr,E16,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,cisapride,6917698,https://pubchem.ncbi.nlm.nih.gov/compound/6917698,,,CHEMBL560739,,BRD-A12896037-001-04-3,DCSUBABJRXZOMT-IRLDBZIGSA-N,,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=C(OC)C=C(N)C(Cl)=C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,525,6.26,108.77
ESP0029846.zarr,E17,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,A-784168,11420211,https://pubchem.ncbi.nlm.nih.gov/compound/11420211,,,CHEMBL482834,,"BRD-K87665527-001-01-3, BRD-K87665527-001-02-9",SDUAWRFBHRAFBM-UHFFFAOYSA-N,,O=C(NC3=CC=C(S(=O)(C(F)(F)F)=O)C=C3)C(CC2)=CCN2C1=C(C(F)(F)F)C=CC=N1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,407,9.06,84.32
ESP0029846.zarr,E18,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,3-Phenoxypyridine,200510,https://pubchem.ncbi.nlm.nih.gov/compound/200510,,,CHEMBL333133,,BRD-K83022601-001-01-0,KDGUIKPOZGYLQJ-UHFFFAOYSA-N,,c1ccc(Oc2cccnc2)cc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,504,12.99,104.42
ESP0029846.zarr,E19,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,65666,https://pubchem.ncbi.nlm.nih.gov/compound/65666,,,CHEMBL358392,,"BRD-K10415035-001-04-4, BRD-K10415035-001-03-6",HMCTXMOKMWELFJ-UHFFFAOYSA-N,,c1cnc(SCc2cccnc2)nc1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,526,8.77,108.97
ESP0029846.zarr,E20,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Sodium Glucoheptonate Dihydrate,,,,,,,"BRD-K35952844-238-01-2, BRD-K35952844-236-01-6, BRD-K35952844-238-02-0",KWMLJOLKUYYJFJ-DIHCEYMBSA-M,,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(O)CO,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,579,-2.51,119.95
ESP0029846.zarr,E21,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,Xylose,644160,https://pubchem.ncbi.nlm.nih.gov/compound/644160,,,CHEMBL1236821,,"BRD-K10759144-001-04-3, BRD-K10759144-001-03-5",PYMYPHUHKUWMLA-VPENINKCSA-N,,O=C[C@H](O)[C@@H](O)[C@H](O)CO,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,584,-4.12,120.99
ESP0029846.zarr,E22,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,AZITHROMYCIN,447043,https://pubchem.ncbi.nlm.nih.gov/compound/447043,,,CHEMBL529,,BRD-K73794685-001-01-5,MQTOSJVFKKJCRP-BICOPXKESA-N,,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,472,21.4,97.79
ESP0029846.zarr,E23,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,positive control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,462,104.11,95.71
ESP0029846.zarr,E24,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,,,,,,,,,,,,,negative control,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,457,-9.94,94.68
ESP0029846.zarr,F1,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,PI4KIIIbeta-IN-10,71549093,https://pubchem.ncbi.nlm.nih.gov/compound/71549093,,,CHEMBL3786230,,BRD-K75528696-001-01-2,PLUYFBRIGUAKBR-UHFFFAOYSA-N,,COC1=CC=C(C2=C(C)N=C(NC(C(C)(C)C)=O)S2)C=C1S(NC3=CC=C(O)C=C3)(=O)=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,550,9.51,113.95
ESP0029846.zarr,F2,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,remacemide,60511,https://pubchem.ncbi.nlm.nih.gov/compound/60511,,,CHEMBL25843,,"BRD-A36074203-003-07-6, BRD-A36074203-003-08-9",YSGASDXSLKIKOD-UHFFFAOYSA-N,,CC(CC1=CC=CC=C1)(NC(=O)CN)C1=CC=CC=C1,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,565,8.52,117.05
ESP0029846.zarr,F3,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,TC-H-106,16070100,https://pubchem.ncbi.nlm.nih.gov/compound/16070100,,,CHEMBL3940985,,"BRD-K45044657-001-02-2, BRD-K45044657-001-01-4",WTKBRPXPNAKVEQ-UHFFFAOYSA-N,,NC1=CC=CC=C1NC(CCCCCC(NC2=CC=C(C)C=C2)=O)=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,384,-1.6,79.55
ESP0029846.zarr,F4,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,API-1,24773090,https://pubchem.ncbi.nlm.nih.gov/compound/24773090,,,CHEMBL4303566,,"BRD-K97840621-001-01-5, BRD-K97840621-001-02-9",SPBWHPXCWJLQRU-FITJORAGSA-N,,O[C@@H]1[C@@H](CO)O[C@@H](N2C(N=CN=C3N)=C3C(C(C(N)=O)=C2)=O)[C@@H]1O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,565,-2.7,117.05
ESP0029846.zarr,F5,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,TCS-21311,50925411,https://pubchem.ncbi.nlm.nih.gov/compound/50925411,,,CHEMBL1650951,,"BRD-K49461364-001-02-8, BRD-K49461364-001-01-0",CLGRAWDGLMENOD-UHFFFAOYSA-N,,O=C(N1)C(C3=CNC4=C3C=CC=C4)=C(C2=C(C(F)(F)F)C=CC(N5CCN(C(C(O)(C)C)=O)CC5)=C2)C1=O,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,470,11.33,97.37
ESP0029846.zarr,F6,Chlorocebus aethiops,NCBITaxon,9534,African green monkey,Vero-E6,BTO,4755,CL-218872,107950,https://pubchem.ncbi.nlm.nih.gov/compound/107950,,,CHEMBL13662,,"BRD-K00662280-001-09-4, BRD-K00662280-001-10-2, BRD-K00662280-001-11-9",GUOQUXNJZHGPQF-UHFFFAOYSA-N,,CC1=NN=C2C=CC(=NN12)C1=CC(=CC=C1)C(F)(F)F,,,LipidTox: phospholipidosis|neutral lipid droplets; Hoechst 33258: nuclei; CellMask: cytoplasm,533,-4.68,110.42
